profile,model_key,horizon,target_family,deterministic,n_seeds,val_select_spearman_median,val_select_spearman_mean,val_select_spearman_std,val_select_spearman_min,val_select_spearman_max,val_eval_spearman_median,val_eval_spearman_mean,val_eval_spearman_std,val_eval_spearman_min,val_eval_spearman_max,val_eval_positive_seed_count,val_select_top10_lift_median,val_eval_top10_lift_median,val_eval_top10_lift_pass_seed_count,val_eval_top10_lift_ci_p05,post_entry_diagnostic_only,selection_eligible,yearly_check_pass,selected_by,best_simple_profile,best_simple_model_key,best_simple_val_select_spearman_median,best_simple_val_eval_spearman_median,beats_best_simple_val_select,beats_best_simple_val_eval,selected_fraction,threshold_type,threshold_value,selection_split,selected_n,skipped_n,selected_mean_movement,skipped_mean_movement,selected_p50,selected_p80,selected_p90,skipped_p50,skipped_p80,skipped_p90,movement_lift,score_cutoff,total_n,spearman,score_aggregation,seed_count,feature_contract_verdict,available_at_decision_time
simple_combined,extra_trees_small,12,entry_movement,False,3,0.48375982739406176,0.4854611872880878,0.003786305959635056,0.48191491373145734,0.4907088207387441,0.7025664162120246,0.7029674950202413,0.0037513340473008883,0.6985867559407972,0.7077493129079016,3,1.5922877001543083,2.286252307472538,3,1.9995661112103835,False,True,True,val_select_seed_median,simple_combined,extra_trees_small,0.48375982739406176,0.7025664162120246,False,False,0.2,top_fraction,0.2,val_select,1330,5318,19.074518796992486,12.404990597969162,16.155000000000086,25.52199999999998,32.609000000000115,10.3599999999999,16.90599999999986,21.682999999999904,1.5376487911337233,14.48557241837706,6648,0.48718827395799436,median_across_rerun_seeds,3,PASS,True
simple_combined,extra_trees_small,12,entry_movement,False,3,0.48375982739406176,0.4854611872880878,0.003786305959635056,0.48191491373145734,0.4907088207387441,0.7025664162120246,0.7029674950202413,0.0037513340473008883,0.6985867559407972,0.7077493129079016,3,1.5922877001543083,2.286252307472538,3,1.9995661112103835,False,True,True,val_select_seed_median,simple_combined,extra_trees_small,0.48375982739406176,0.7025664162120246,False,False,0.3,top_fraction,0.3,val_select,1995,4653,18.053453634085212,11.88957876638728,15.63000000000011,24.524000000000026,30.711999999999946,9.8599999999999,16.029999999999973,20.45999999999999,1.5184266817865462,13.494502137751553,6648,0.48718827395799436,median_across_rerun_seeds,3,PASS,True
simple_combined,extra_trees_small,24,entry_movement,False,3,0.26980476842940343,0.26895748716613777,0.001956505966213886,0.26625273732198684,0.2708149557470231,0.671275383475257,0.670651738734446,0.0024609432040335207,0.6673746739442438,0.6733051587838373,3,1.4172523246156816,2.26062069235767,3,1.822420619373115,False,True,True,val_select_seed_median,time_plus_atr,extra_trees_small,0.28161999835981316,0.6572473998260409,False,False,0.05,top_fraction,0.05,val_select,333,6315,29.564864864864873,19.588052256532066,25.450000000000045,37.50000000000014,50.16200000000005,16.700000000000045,26.15200000000005,33.07000000000004,1.5093315291215756,23.70127625820159,6648,0.27148860835974997,median_across_rerun_seeds,3,PASS,True
simple_combined,extra_trees_small,24,entry_movement,False,3,0.26980476842940343,0.26895748716613777,0.001956505966213886,0.26625273732198684,0.2708149557470231,0.671275383475257,0.670651738734446,0.0024609432040335207,0.6673746739442438,0.6733051587838373,3,1.4172523246156816,2.26062069235767,3,1.822420619373115,False,True,True,val_select_seed_median,time_plus_atr,extra_trees_small,0.28161999835981316,0.6572473998260409,False,False,0.1,top_fraction,0.1,val_select,665,5983,27.544631578947374,19.25897877319071,24.289999999999964,36.292000000000144,44.7659999999999,16.470000000000027,25.52599999999998,32.53599999999997,1.4302228536276616,21.352975259642232,6648,0.27148860835974997,median_across_rerun_seeds,3,PASS,True
simple_combined,extra_trees_small,24,entry_movement,False,3,0.26980476842940343,0.26895748716613777,0.001956505966213886,0.26625273732198684,0.2708149557470231,0.671275383475257,0.670651738734446,0.0024609432040335207,0.6673746739442438,0.6733051587838373,3,1.4172523246156816,2.26062069235767,3,1.822420619373115,False,True,True,val_select_seed_median,time_plus_atr,extra_trees_small,0.28161999835981316,0.6572473998260409,False,False,0.2,top_fraction,0.2,val_select,1330,5318,25.622488721804515,18.70359909740504,22.36500000000001,33.80999999999999,43.154000000000096,16.085000000000036,24.789999999999964,31.69600000000005,1.369922900312775,19.83365302293078,6648,0.27148860835974997,median_across_rerun_seeds,3,PASS,True
simple_combined,extra_trees_small,24,entry_movement,False,3,0.26980476842940343,0.26895748716613777,0.001956505966213886,0.26625273732198684,0.2708149557470231,0.671275383475257,0.670651738734446,0.0024609432040335207,0.6673746739442438,0.6733051587838373,3,1.4172523246156816,2.26062069235767,3,1.822420619373115,False,True,True,val_select_seed_median,time_plus_atr,extra_trees_small,0.28161999835981316,0.6572473998260409,False,False,0.3,top_fraction,0.3,val_select,1995,4653,24.315092731829576,18.275314850633997,21.139999999999873,32.76999999999998,42.21000000000004,15.830000000000155,24.28199999999998,30.761999999999997,1.3304883078928762,19.068748533886737,6648,0.27148860835974997,median_across_rerun_seeds,3,PASS,True
time_plus_atr,hist_gradient_boosting,3,entry_movement,False,3,0.5689695757431249,0.5691270236560021,0.0019653326426033006,0.5668025817400609,0.5716089134848206,0.6225714497535209,0.6224121562709047,0.004931588142523768,0.6162941478642923,0.6283708711949012,3,2.032228066487464,1.9770244621482178,3,1.8184373615048994,False,True,True,val_select_seed_median,simple_combined,extra_trees_small,0.5711422441674514,0.6934523802253563,False,False,0.05,top_fraction,0.05,val_select,333,6315,12.68582582582584,6.044505146476642,10.970000000000027,16.867999999999896,21.934000000000115,4.830000000000155,8.232000000000024,11.039999999999964,2.0987368723179003,11.144119455143437,6648,0.5706156047855719,median_across_rerun_seeds,3,PASS,True
time_plus_atr,hist_gradient_boosting,3,entry_movement,False,3,0.5689695757431249,0.5691270236560021,0.0019653326426033006,0.5668025817400609,0.5716089134848206,0.6225714497535209,0.6224121562709047,0.004931588142523768,0.6162941478642923,0.6283708711949012,3,2.032228066487464,1.9770244621482178,3,1.8184373615048994,False,True,True,val_select_seed_median,simple_combined,extra_trees_small,0.5711422441674514,0.6934523802253563,False,False,0.1,top_fraction,0.1,val_select,665,5983,11.896285714285717,5.763730569948185,10.199999999999818,16.179999999999882,20.412,4.680000000000064,7.846000000000007,10.287999999999967,2.0639905994760372,9.827569473321338,6648,0.5706156047855719,median_across_rerun_seeds,3,PASS,True
time_plus_atr,hist_gradient_boosting,3,entry_movement,False,3,0.5689695757431249,0.5691270236560021,0.0019653326426033006,0.5668025817400609,0.5716089134848206,0.6225714497535209,0.6224121562709047,0.004931588142523768,0.6162941478642923,0.6283708711949012,3,2.032228066487464,1.9770244621482178,3,1.8184373615048994,False,True,True,val_select_seed_median,simple_combined,extra_trees_small,0.5711422441674514,0.6934523802253563,False,False,0.2,top_fraction,0.2,val_select,1330,5318,10.706157894736844,5.294516735614893,9.040000000000077,14.787999999999967,19.152999999999864,4.410000000000082,7.169999999999982,9.319999999999936,2.022121834599028,8.443546471752551,6648,0.5706156047855719,median_across_rerun_seeds,3,PASS,True
time_plus_atr,hist_gradient_boosting,3,entry_movement,False,3,0.5689695757431249,0.5691270236560021,0.0019653326426033006,0.5668025817400609,0.5716089134848206,0.6225714497535209,0.6224121562709047,0.004931588142523768,0.6162941478642923,0.6283708711949012,3,2.032228066487464,1.9770244621482178,3,1.8184373615048994,False,True,True,val_select_seed_median,simple_combined,extra_trees_small,0.5711422441674514,0.6934523802253563,False,False,0.3,top_fraction,0.3,val_select,1995,4653,9.670661654135337,4.965067698259189,8.009999999999991,13.242000000000008,17.42800000000007,4.169999999999845,6.66600000000008,8.63000000000011,1.9477401400842904,7.334592520922232,6648,0.5706156047855719,median_across_rerun_seeds,3,PASS,True
time_plus_atr,extra_trees_small,6,entry_movement,False,3,0.5601078515786201,0.5608506909652087,0.0010806057462271342,0.5600655185080592,0.5623787028089468,0.6880808292032532,0.687046820442756,0.0028187029352818942,0.6831957871531453,0.6898638449718693,3,1.791273355869883,2.199339018745972,3,1.9829852671959798,False,True,True,val_select_seed_median,simple_combined,extra_trees_small,0.5661300059368961,0.6968995138008435,False,False,0.05,top_fraction,0.05,val_select,333,6315,16.3503003003003,9.075339667458431,13.650000000000091,22.584000000000067,26.819999999999897,7.329999999999927,12.422000000000079,16.486000000000015,1.8016185508656821,12.670895243754154,6648,0.5610078944168402,median_across_rerun_seeds,3,PASS,True
time_plus_atr,extra_trees_small,6,entry_movement,False,3,0.5601078515786201,0.5608506909652087,0.0010806057462271342,0.5600655185080592,0.5623787028089468,0.6880808292032532,0.687046820442756,0.0028187029352818942,0.6831957871531453,0.6898638449718693,3,1.791273355869883,2.199339018745972,3,1.9829852671959798,False,True,True,val_select_seed_median,simple_combined,extra_trees_small,0.5661300059368961,0.6968995138008435,False,False,0.1,top_fraction,0.1,val_select,665,5983,15.724541353383458,8.741200066856091,13.5,21.348000000000095,25.616000000000035,7.100000000000136,11.910000000000082,15.670000000000073,1.7988996056738276,11.79205560826042,6648,0.5610078944168402,median_across_rerun_seeds,3,PASS,True
time_plus_atr,extra_trees_small,6,entry_movement,False,3,0.5601078515786201,0.5608506909652087,0.0010806057462271342,0.5600655185080592,0.5623787028089468,0.6880808292032532,0.687046820442756,0.0028187029352818942,0.6831957871531453,0.6898638449718693,3,1.791273355869883,2.199339018745972,3,1.9829852671959798,False,True,True,val_select_seed_median,simple_combined,extra_trees_small,0.5661300059368961,0.6968995138008435,False,False,0.2,top_fraction,0.2,val_select,1330,5318,14.78512030075188,8.102897705904473,12.80499999999995,19.828000000000113,25.041999999999987,6.680000000000064,10.915999999999944,14.196000000000053,1.8246707335300754,10.46674999562631,6648,0.5610078944168402,median_across_rerun_seeds,3,PASS,True
time_plus_atr,extra_trees_small,6,entry_movement,False,3,0.5601078515786201,0.5608506909652087,0.0010806057462271342,0.5600655185080592,0.5623787028089468,0.6880808292032532,0.687046820442756,0.0028187029352818942,0.6831957871531453,0.6898638449718693,3,1.791273355869883,2.199339018745972,3,1.9829852671959798,False,True,True,val_select_seed_median,simple_combined,extra_trees_small,0.5661300059368961,0.6968995138008435,False,False,0.3,top_fraction,0.3,val_select,1995,4653,13.745052631578947,7.593819041478614,11.909999999999854,18.476000000000024,23.605999999999906,6.339999999999918,10.105999999999998,13.029999999999973,1.810031626577002,9.504583048476292,6648,0.5610078944168402,median_across_rerun_seeds,3,PASS,True
time_plus_atr,extra_trees_small,12,entry_movement,False,3,0.477500482112121,0.4762623092348963,0.0027703272590730264,0.4724241754794333,0.4788622701131346,0.6903701150504954,0.6896371996613153,0.00286072204444861,0.685825060292859,0.6927164236405917,3,1.564217711173275,2.1641049632654625,3,1.9251237061344175,False,True,True,val_select_seed_median,simple_combined,extra_trees_small,0.48375982739406176,0.7025664162120246,False,False,0.05,top_fraction,0.05,val_select,333,6315,20.821531531531537,13.36584006334125,18.289999999999964,27.691999999999965,33.021999999999984,11.099999999999909,18.119999999999937,23.476000000000024,1.5578168998624453,16.84420904432459,6648,0.4789990254161194,median_across_rerun_seeds,3,PASS,True
time_plus_atr,extra_trees_small,12,entry_movement,False,3,0.477500482112121,0.4762623092348963,0.0027703272590730264,0.4724241754794333,0.4788622701131346,0.6903701150504954,0.6896371996613153,0.00286072204444861,0.685825060292859,0.6927164236405917,3,1.564217711173275,2.1641049632654625,3,1.9251237061344175,False,True,True,val_select_seed_median,simple_combined,extra_trees_small,0.48375982739406176,0.7025664162120246,False,False,0.1,top_fraction,0.1,val_select,665,5983,20.309578947368426,13.009022229650677,16.899999999999864,26.809999999999945,33.761999999999986,10.830000000000155,17.79199999999997,22.90000000000009,1.5611918089491792,15.581916292643308,6648,0.4789990254161194,median_across_rerun_seeds,3,PASS,True
time_plus_atr,extra_trees_small,12,entry_movement,False,3,0.477500482112121,0.4762623092348963,0.0027703272590730264,0.4724241754794333,0.4788622701131346,0.6903701150504954,0.6896371996613153,0.00286072204444861,0.685825060292859,0.6927164236405917,3,1.564217711173275,2.1641049632654625,3,1.9251237061344175,False,True,True,val_select_seed_median,simple_combined,extra_trees_small,0.48375982739406176,0.7025664162120246,False,False,0.2,top_fraction,0.2,val_select,1330,5318,18.919165413533833,12.443843550206845,16.114999999999895,25.42200000000007,32.17199999999987,10.375,16.90599999999986,21.713000000000036,1.5203634903638237,14.250938450355427,6648,0.4789990254161194,median_across_rerun_seeds,3,PASS,True
time_plus_atr,extra_trees_small,12,entry_movement,False,3,0.477500482112121,0.4762623092348963,0.0027703272590730264,0.4724241754794333,0.4788622701131346,0.6903701150504954,0.6896371996613153,0.00286072204444861,0.685825060292859,0.6927164236405917,3,1.564217711173275,2.1641049632654625,3,1.9251237061344175,False,True,True,val_select_seed_median,simple_combined,extra_trees_small,0.48375982739406176,0.7025664162120246,False,False,0.3,top_fraction,0.3,val_select,1995,4653,17.990110275689226,11.916737588652483,15.639999999999873,24.332000000000107,30.418000000000077,9.860000000000127,16.015999999999988,20.517999999999986,1.5096506188757577,13.260051743959147,6648,0.4789990254161194,median_across_rerun_seeds,3,PASS,True
time_plus_atr,extra_trees_small,24,entry_movement,False,3,0.28161999835981316,0.2831922311128687,0.0023362844969107947,0.2814617225663253,0.2864949724124677,0.6572473998260409,0.6547535491985655,0.0038541339827699098,0.6493093563306215,0.6577038914390342,3,1.390592322936685,2.0236443130210073,3,1.7960857756932374,False,True,True,val_select_seed_median,time_plus_atr,extra_trees_small,0.28161999835981316,0.6572473998260409,False,False,0.05,top_fraction,0.05,val_select,333,6315,28.894744744744745,19.62338875692795,24.59999999999991,37.42800000000012,48.73000000000003,16.700000000000045,26.271999999999988,33.21200000000004,1.4724645728961356,23.096895229826444,6648,0.2856874634311593,median_across_rerun_seeds,3,PASS,True
time_plus_atr,extra_trees_small,24,entry_movement,False,3,0.28161999835981316,0.2831922311128687,0.0023362844969107947,0.2814617225663253,0.2864949724124677,0.6572473998260409,0.6547535491985655,0.0038541339827699098,0.6493093563306215,0.6577038914390342,3,1.390592322936685,2.0236443130210073,3,1.7960857756932374,False,True,True,val_select_seed_median,time_plus_atr,extra_trees_small,0.28161999835981316,0.6572473998260409,False,False,0.1,top_fraction,0.1,val_select,665,5983,26.885774436090234,19.33220959384924,23.649999999999864,34.114000000000125,43.17400000000007,16.470000000000027,25.716000000000033,32.78799999999997,1.3907243404108471,21.09576478920516,6648,0.2856874634311593,median_across_rerun_seeds,3,PASS,True
time_plus_atr,extra_trees_small,24,entry_movement,False,3,0.28161999835981316,0.2831922311128687,0.0023362844969107947,0.2814617225663253,0.2864949724124677,0.6572473998260409,0.6547535491985655,0.0038541339827699098,0.6493093563306215,0.6577038914390342,3,1.390592322936685,2.0236443130210073,3,1.7960857756932374,False,True,True,val_select_seed_median,time_plus_atr,extra_trees_small,0.28161999835981316,0.6572473998260409,False,False,0.2,top_fraction,0.2,val_select,1330,5318,25.529932330827073,18.72674689732982,22.37999999999988,33.580000000000155,43.08100000000013,16.110000000000014,24.86999999999989,31.783000000000133,1.3632870925631666,19.64576436361859,6648,0.2856874634311593,median_across_rerun_seeds,3,PASS,True
time_plus_atr,extra_trees_small,24,entry_movement,False,3,0.28161999835981316,0.2831922311128687,0.0023362844969107947,0.2814617225663253,0.2864949724124677,0.6572473998260409,0.6547535491985655,0.0038541339827699098,0.6493093563306215,0.6577038914390342,3,1.390592322936685,2.0236443130210073,3,1.7960857756932374,False,True,True,val_select_seed_median,time_plus_atr,extra_trees_small,0.28161999835981316,0.6572473998260409,False,False,0.3,top_fraction,0.3,val_select,1995,4653,24.105448621553887,18.365200945626476,21.200000000000045,32.32999999999997,41.48600000000001,15.799999999999955,24.44600000000005,31.11000000000008,1.312561114518837,18.820330847415992,6648,0.2856874634311593,median_across_rerun_seeds,3,PASS,True
